date,year,month,day,day_of_year,season,city,latitude,longitude,temp_mean_c,temp_max_c,temp_min_c,temp_range_c,feels_like_c,dew_point_c,humidity_pct,precipitation_mm,wind_speed_kmh,wind_direction_deg,pressure_hpa,solar_radiation_mj_m2,sunshine_hours,weather_code,weather_description,nasa_temp_mean_c,nasa_temp_max_c,nasa_temp_min_c,nasa_precipitation_mm,nasa_humidity_pct,nasa_wind_speed_kmh,nasa_wind_direction_deg,nasa_pressure_hpa,data_source,dengue_new_hospitalizations,dengue_deaths,dengue_discharges,dengue_active_cases,dengue_cumulative_cases_yr,dengue_cumulative_deaths_yr,dengue_cfr_running_pct,dengue_dominant_serotype,dengue_alert_level,dengue_source,dengue_7day_avg,dengue_14day_avg,precip_lag7d_mm,precip_lag14d_mm,precip_lag21d_mm,humidity_lag7d_pct,humidity_lag14d_pct,humidity_lag21d_pct
2022-04-14,2022,4,14,104,Pre-Monsoon,Dhaka,23.71,90.41,30.95,38.56,25.71,12.8,31.2,23.8,64.1,0.11,22.36,183.5,1002.4,18.7,5.7,1,Mainly clear,30.95,38.56,25.71,0.11,64.14,22.36,183.5,1002.4,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),5,0,50,55,631,7,1.1094,DENV-3/DENV-4,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),12.6,7.6,0.0,0.49,0.02,59.9,69.1,60.4
2022-04-15,2022,4,15,105,Pre-Monsoon,Dhaka,23.71,90.41,31.74,40.07,26.46,13.6,31.8,24.1,62.0,0.06,24.7,183.8,1002.1,9.8,3.1,80,Rain showers,31.74,40.07,26.46,0.06,61.99,24.7,183.8,1002.1,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),6,0,42,48,637,7,1.0989,DENV-3/DENV-4,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),10.3,7.9,0.0,0.18,0.07,52.8,68.7,70.8
2022-04-16,2022,4,16,106,Pre-Monsoon,Dhaka,23.71,90.41,30.72,36.93,25.78,11.1,31.1,24.2,67.3,0.12,22.82,175.2,1002.8,20.7,7.0,51,Light drizzle,30.72,36.93,25.78,0.12,67.28,22.82,175.2,1002.8,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),5,0,28,33,642,7,1.0903,DENV-3/DENV-4,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),9.4,8.1,0.03,0.16,0.27,62.7,68.8,70.4
2022-04-17,2022,4,17,107,Pre-Monsoon,Dhaka,23.71,90.41,30.77,36.97,25.99,11.0,31.0,23.6,64.0,0.39,21.2,165.5,1004.0,17.8,5.1,51,Light drizzle,30.77,36.97,25.99,0.39,63.99,21.2,165.5,1004.0,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),3,0,22,25,645,7,1.0853,DENV-3/DENV-4,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),8.0,8.1,1.0,0.05,0.7,62.6,67.8,70.8
2022-04-18,2022,4,18,108,Pre-Monsoon,Dhaka,23.71,90.41,31.03,38.14,25.23,12.9,31.2,23.8,63.8,0.33,16.67,157.0,1005.9,19.1,9.0,61,Moderate rain,31.03,38.14,25.23,0.33,63.85,16.67,157.0,1005.9,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),7,0,19,26,652,7,1.0736,DENV-3/DENV-4,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),6.1,8.4,0.78,0.14,1.87,64.2,64.6,69.3
2022-04-19,2022,4,19,109,Pre-Monsoon,Dhaka,23.71,90.41,30.99,37.61,25.52,12.1,31.2,23.8,64.1,3.97,17.21,170.8,1007.1,17.3,5.6,61,Moderate rain,30.99,37.61,25.52,3.97,64.14,17.21,170.8,1007.1,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),6,0,21,27,658,7,1.0638,DENV-3/DENV-4,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),5.4,8.7,0.51,0.34,4.28,63.9,65.3,72.1
2022-04-20,2022,4,20,110,Pre-Monsoon,Dhaka,23.71,90.41,28.59,33.92,25.19,8.7,29.3,23.4,73.9,16.16,12.74,154.4,1007.4,17.2,5.8,61,Moderate rain,28.59,33.92,25.19,16.16,73.89,12.74,154.4,1007.4,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),24,0,21,45,682,7,1.0264,DENV-3/DENV-4,Moderate,DGHS/WHO/PMC anchored estimates (daily distribution),8.0,10.1,0.23,2.32,3.42,62.0,68.4,71.9
2022-04-21,2022,4,21,111,Pre-Monsoon,Dhaka,23.71,90.41,28.27,33.38,23.6,9.8,28.9,22.7,72.0,9.37,9.04,145.8,1007.4,15.8,8.8,1,Mainly clear,28.27,33.38,23.6,9.37,72.01,9.04,145.8,1007.4,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),18,0,40,58,700,7,1.0,DENV-3/DENV-4,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),9.9,11.2,0.11,0.0,0.49,64.1,59.9,69.1
2022-04-22,2022,4,22,112,Pre-Monsoon,Dhaka,23.71,90.41,29.65,35.86,25.21,10.6,30.1,23.6,69.6,7.28,14.44,172.2,1006.9,16.0,5.1,51,Light drizzle,29.65,35.86,25.21,7.28,69.62,14.44,172.2,1006.9,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),10,0,55,65,710,7,0.9859,DENV-3/DENV-4,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),10.4,10.4,0.06,0.0,0.18,62.0,52.8,68.7
2022-04-23,2022,4,23,113,Pre-Monsoon,Dhaka,23.71,90.41,29.52,36.01,25.18,10.8,30.3,24.7,75.7,25.49,13.97,179.8,1005.9,21.2,6.1,61,Moderate rain,29.52,36.01,25.18,25.49,75.66,13.97,179.8,1005.9,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),11,0,58,69,721,7,0.9709,DENV-3/DENV-4,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),11.3,10.4,0.12,0.03,0.16,67.3,62.7,68.8
2022-04-24,2022,4,24,114,Pre-Monsoon,Dhaka,23.71,90.41,30.38,37.66,25.31,12.3,30.9,24.6,71.3,10.25,17.14,184.3,1004.0,20.5,8.0,61,Moderate rain,30.38,37.66,25.31,10.25,71.3,17.14,184.3,1004.0,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),9,0,63,72,730,7,0.9589,DENV-3/DENV-4,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),12.1,10.1,0.39,1.0,0.05,64.0,62.6,67.8
2022-04-25,2022,4,25,115,Pre-Monsoon,Dhaka,23.71,90.41,31.13,38.13,25.28,12.8,31.6,24.8,68.4,0.07,16.27,177.6,1003.9,19.6,5.7,1,Mainly clear,31.13,38.13,25.28,0.07,68.38,16.27,177.6,1003.9,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),14,0,48,62,744,7,0.9409,DENV-3/DENV-4,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),13.1,9.6,0.33,0.78,0.14,63.8,64.2,64.6
2022-04-26,2022,4,26,116,Pre-Monsoon,Dhaka,23.71,90.41,31.17,38.1,26.1,12.0,31.6,25.0,68.9,1.88,17.06,172.2,1004.4,26.9,8.1,80,Rain showers,31.17,38.1,26.1,1.88,68.91,17.06,172.2,1004.4,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),6,0,44,50,750,7,0.9333,DENV-3/DENV-4,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),13.1,9.3,3.97,0.51,0.34,64.1,63.9,65.3
2022-04-27,2022,4,27,117,Pre-Monsoon,Dhaka,23.71,90.41,30.81,37.15,26.17,11.0,31.3,24.9,70.4,4.39,18.07,167.2,1004.5,21.8,7.5,3,Overcast,30.81,37.15,26.17,4.39,70.39,18.07,167.2,1004.5,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),3,0,40,43,753,7,0.9296,DENV-3/DENV-4,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),10.1,9.1,16.16,0.23,2.32,73.9,62.0,68.4
2022-04-28,2022,4,28,118,Pre-Monsoon,Dhaka,23.71,90.41,31.72,38.94,25.91,13.0,32.0,24.9,65.7,0.11,11.16,166.2,1005.2,19.9,7.0,61,Moderate rain,31.72,38.94,25.91,0.11,65.69,11.16,166.2,1005.2,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),3,0,32,35,756,7,0.9259,DENV-3/DENV-4,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),8.0,8.9,9.37,0.11,0.0,72.0,64.1,59.9
2022-04-29,2022,4,29,119,Pre-Monsoon,Dhaka,23.71,90.41,32.07,39.28,25.61,13.7,32.2,24.7,63.0,0.24,12.06,175.6,1004.6,18.7,7.5,51,Light drizzle,32.07,39.28,25.61,0.24,62.96,12.06,175.6,1004.6,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),5,0,26,31,761,7,0.9198,DENV-3/DENV-4,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),7.3,8.9,7.28,0.06,0.0,69.6,62.0,52.8
2022-04-30,2022,4,30,120,Pre-Monsoon,Dhaka,23.71,90.41,31.14,37.46,26.33,11.1,31.4,24.1,64.8,2.34,14.94,151.4,1004.5,22.3,5.5,61,Moderate rain,31.14,37.46,26.33,2.34,64.77,14.94,151.4,1004.5,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),4,0,17,21,765,7,0.915,DENV-3/DENV-4,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),6.3,8.8,25.49,0.12,0.03,75.7,67.3,62.7
2022-05-01,2022,5,1,121,Pre-Monsoon,Dhaka,23.71,90.41,31.37,38.27,25.17,13.1,31.3,23.2,59.0,0.48,9.76,177.5,1003.6,15.9,6.2,61,Moderate rain,31.37,38.27,25.17,0.48,59.0,9.76,177.5,1003.6,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),6,0,15,21,771,7,0.9079,DENV-3/DENV-4,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),5.9,9.0,10.25,0.39,1.0,71.3,64.0,62.6
2022-05-02,2022,5,2,122,Pre-Monsoon,Dhaka,23.71,90.41,30.94,37.59,26.01,11.6,31.0,23.1,61.0,3.21,12.67,184.4,1004.2,21.8,5.6,2,Partly cloudy,30.94,37.59,26.01,3.21,60.98,12.67,184.4,1004.2,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),18,0,18,36,789,7,0.8872,DENV-3/DENV-4,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),6.4,9.8,0.07,0.33,0.78,68.4,63.8,64.2
2022-05-03,2022,5,3,123,Pre-Monsoon,Dhaka,23.71,90.41,29.31,34.97,25.48,9.5,29.8,23.5,70.8,12.02,13.28,172.9,1005.7,8.7,2.8,80,Rain showers,29.31,34.97,25.48,12.02,70.75,13.28,172.9,1005.7,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),18,0,33,51,807,7,0.8674,DENV-3/DENV-4,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),8.1,10.6,1.88,3.97,0.51,68.9,64.1,63.9
2022-05-04,2022,5,4,124,Pre-Monsoon,Dhaka,23.71,90.41,28.2,32.45,24.35,8.1,29.0,23.4,76.2,15.73,8.06,167.1,1007.1,19.4,7.4,51,Light drizzle,28.2,32.45,24.35,15.73,76.2,8.06,167.1,1007.1,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),12,0,46,58,819,7,0.8547,DENV-3/DENV-4,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),9.4,9.8,4.39,16.16,0.23,70.4,73.9,62.0
2022-05-05,2022,5,5,125,Pre-Monsoon,Dhaka,23.71,90.41,29.04,33.43,25.62,7.8,29.6,23.4,71.7,6.75,8.89,184.2,1005.7,12.6,5.4,2,Partly cloudy,29.04,33.43,25.62,6.75,71.74,8.89,184.2,1005.7,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),18,0,54,72,837,7,0.8363,DENV-3/DENV-4,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),11.6,9.8,0.11,9.37,0.11,65.7,72.0,64.1
2022-05-06,2022,5,6,126,Pre-Monsoon,Dhaka,23.71,90.41,29.35,34.52,24.55,10.0,29.9,23.6,71.0,11.72,7.31,172.9,1005.3,13.6,3.7,80,Rain showers,29.35,34.52,24.55,11.72,71.02,7.31,172.9,1005.3,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),17,0,66,83,854,7,0.8197,DENV-3/DENV-4,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),13.3,10.3,0.24,7.28,0.06,63.0,69.6,62.0
2022-05-07,2022,5,7,127,Pre-Monsoon,Dhaka,23.71,90.41,30.48,35.91,25.3,10.6,30.7,23.3,64.1,2.61,5.47,198.4,1004.8,16.2,6.0,2,Partly cloudy,30.48,35.91,25.3,2.61,64.14,5.47,198.4,1004.8,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),26,0,65,91,880,7,0.7955,DENV-3/DENV-4,Moderate,DGHS/WHO/PMC anchored estimates (daily distribution),16.4,11.4,2.34,25.49,0.12,64.8,75.7,67.3
2022-05-08,2022,5,8,128,Pre-Monsoon,Dhaka,23.71,90.41,30.47,36.6,25.19,11.4,30.7,23.3,64.0,2.49,9.54,181.0,1004.4,16.6,7.2,51,Light drizzle,30.47,36.6,25.19,2.49,63.96,9.54,181.0,1004.4,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),19,0,73,92,899,7,0.7786,DENV-3/DENV-4,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),18.3,12.1,0.48,10.25,0.39,59.0,71.3,64.0
2022-05-09,2022,5,9,129,Pre-Monsoon,Dhaka,23.71,90.41,28.9,33.2,25.79,7.4,29.7,24.0,75.3,10.41,14.08,165.8,1005.7,20.2,5.8,80,Rain showers,28.9,33.2,25.79,10.41,75.29,14.08,165.8,1005.7,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),14,0,80,94,913,7,0.7667,DENV-3/DENV-4,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),17.7,12.1,3.21,0.07,0.33,61.0,68.4,63.8
2022-05-10,2022,5,10,130,Pre-Monsoon,Dhaka,23.71,90.41,27.95,31.81,25.27,6.5,29.1,24.5,82.9,16.37,14.08,172.1,1005.6,14.9,5.6,2,Partly cloudy,27.95,31.81,25.27,16.37,82.9,14.08,172.1,1005.6,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),13,0,76,89,926,7,0.7559,DENV-3/DENV-4,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),17.0,12.6,12.02,1.88,3.97,70.8,68.9,64.1
2022-05-11,2022,5,11,131,Pre-Monsoon,Dhaka,23.71,90.41,28.63,32.58,25.78,6.8,29.8,25.4,84.1,31.95,17.57,184.1,1004.4,21.6,6.3,2,Partly cloudy,28.63,32.58,25.78,31.95,84.07,17.57,184.1,1004.4,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),14,0,72,86,940,7,0.7447,DENV-3/DENV-4,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),17.3,13.4,15.73,4.39,16.16,76.2,70.4,73.9
2022-05-12,2022,5,12,132,Pre-Monsoon,Dhaka,23.71,90.41,29.44,33.58,26.51,7.1,30.5,25.7,81.5,13.84,18.58,196.0,1003.4,14.1,4.4,1,Mainly clear,29.44,33.58,26.51,13.84,81.49,18.58,196.0,1003.4,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),10,0,60,70,950,7,0.7368,DENV-3/DENV-4,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),16.1,13.9,6.75,0.11,9.37,71.7,65.7,72.0
2022-05-13,2022,5,13,133,Pre-Monsoon,Dhaka,23.71,90.41,29.09,32.96,26.44,6.5,30.3,26.0,84.4,30.95,22.07,194.4,1001.0,9.2,1.8,61,Moderate rain,29.09,32.96,26.44,30.95,84.36,22.07,194.4,1001.0,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),12,0,51,63,962,7,0.7277,DENV-3/DENV-4,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),15.4,14.4,11.72,0.24,7.28,71.0,63.0,69.6
2022-05-14,2022,5,14,134,Pre-Monsoon,Dhaka,23.71,90.41,29.69,34.56,26.44,8.1,30.8,26.2,82.5,9.73,22.75,189.4,1001.3,21.6,7.7,1,Mainly clear,29.69,34.56,26.44,9.73,82.46,22.75,189.4,1001.3,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),12,0,49,61,974,7,0.7187,DENV-3/DENV-4,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),13.4,14.9,2.61,2.34,25.49,64.1,64.8,75.7
2022-05-15,2022,5,15,135,Pre-Monsoon,Dhaka,23.71,90.41,29.85,33.82,27.15,6.7,30.9,26.2,81.9,0.58,20.84,191.0,1003.6,14.8,7.2,61,Moderate rain,29.85,33.82,27.15,0.58,81.94,20.84,191.0,1003.6,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),14,0,48,62,988,7,0.7085,DENV-3/DENV-4,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),12.7,15.5,2.49,0.48,10.25,64.0,59.0,71.3
2022-05-16,2022,5,16,136,Pre-Monsoon,Dhaka,23.71,90.41,29.13,32.13,27.16,5.0,30.4,26.2,85.5,0.95,18.07,176.6,1003.3,9.7,2.3,95,Thunderstorm,29.13,32.13,27.16,0.95,85.46,18.07,176.6,1003.3,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),37,0,48,85,1025,7,0.6829,DENV-3/DENV-4,Moderate,DGHS/WHO/PMC anchored estimates (daily distribution),16.0,16.9,10.41,3.21,0.07,75.3,61.0,68.4
2022-05-17,2022,5,17,137,Pre-Monsoon,Dhaka,23.71,90.41,28.64,31.27,26.94,4.3,30.0,26.1,87.4,5.08,19.08,183.1,1002.7,16.5,7.7,80,Rain showers,28.64,31.27,26.94,5.08,87.38,19.08,183.1,1002.7,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),23,1,74,98,1048,8,0.7634,DENV-3/DENV-4,Moderate,DGHS/WHO/PMC anchored estimates (daily distribution),17.4,17.2,16.37,12.02,1.88,82.9,70.8,68.9
2022-05-18,2022,5,18,138,Pre-Monsoon,Dhaka,23.71,90.41,28.01,30.85,26.57,4.3,29.2,24.9,84.5,4.74,18.36,177.7,1004.3,14.5,5.5,51,Light drizzle,28.01,30.85,26.57,4.74,84.54,18.36,177.7,1004.3,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),31,0,86,117,1079,8,0.7414,DENV-3/DENV-4,Moderate,DGHS/WHO/PMC anchored estimates (daily distribution),19.9,18.6,31.95,15.73,4.39,84.1,76.2,70.4
2022-05-19,2022,5,19,139,Pre-Monsoon,Dhaka,23.71,90.41,29.56,33.84,26.96,6.9,30.7,26.2,83.0,10.7,16.85,180.0,1003.9,16.6,5.7,3,Overcast,29.56,33.84,26.96,10.7,83.01,16.85,180.0,1003.9,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),23,0,105,128,1102,8,0.726,DENV-3/DENV-4,Moderate,DGHS/WHO/PMC anchored estimates (daily distribution),21.7,18.9,13.84,6.75,0.11,81.5,71.7,65.7
2022-05-20,2022,5,20,140,Pre-Monsoon,Dhaka,23.71,90.41,28.95,32.57,26.69,5.9,30.2,25.9,84.6,26.55,15.73,165.1,1002.4,16.0,6.6,1,Mainly clear,28.95,32.57,26.69,26.55,84.6,15.73,165.1,1002.4,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),17,0,114,131,1119,8,0.7149,DENV-3/DENV-4,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),22.4,18.9,30.95,11.72,0.24,84.4,71.0,63.0
2022-05-21,2022,5,21,141,Pre-Monsoon,Dhaka,23.71,90.41,28.06,30.38,26.18,4.2,29.6,26.3,91.3,61.63,15.26,166.5,999.1,15.9,6.7,1,Mainly clear,28.06,30.38,26.18,61.63,91.29,15.26,166.5,999.1,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),11,0,94,105,1130,8,0.708,DENV-3/DENV-4,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),22.3,17.9,9.73,2.61,2.34,82.5,64.1,64.8
2022-05-22,2022,5,22,142,Pre-Monsoon,Dhaka,23.71,90.41,28.61,32.27,25.31,7.0,29.8,25.2,82.8,10.22,7.31,203.2,998.4,14.4,7.8,61,Moderate rain,28.61,32.27,25.31,10.22,82.76,7.31,203.2,998.4,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),10,0,82,92,1140,8,0.7018,DENV-3/DENV-4,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),21.7,17.2,0.58,2.49,0.48,81.9,64.0,59.0
2022-05-23,2022,5,23,143,Pre-Monsoon,Dhaka,23.71,90.41,28.64,32.59,25.51,7.1,29.8,25.1,82.2,9.3,9.14,171.4,999.5,16.8,6.3,61,Moderate rain,28.64,32.59,25.51,9.3,82.24,9.14,171.4,999.5,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),12,0,61,73,1152,8,0.6944,DENV-3/DENV-4,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),18.1,17.1,0.95,10.41,3.21,85.5,75.3,61.0
2022-05-24,2022,5,24,144,Pre-Monsoon,Dhaka,23.71,90.41,29.2,33.5,24.66,8.8,30.1,24.9,78.4,3.25,5.87,154.4,1002.5,13.8,5.1,3,Overcast,29.2,33.5,24.66,3.25,78.38,5.87,154.4,1002.5,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),8,0,50,58,1160,8,0.6897,DENV-3/DENV-4,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),16.0,16.7,5.08,16.37,12.02,87.4,82.9,70.8
2022-05-25,2022,5,25,145,Pre-Monsoon,Dhaka,23.71,90.41,28.91,31.92,26.22,5.7,30.0,25.4,82.5,11.49,8.14,204.5,1003.7,14.8,6.6,2,Partly cloudy,28.91,31.92,26.22,11.49,82.54,8.14,204.5,1003.7,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),7,0,41,48,1167,8,0.6855,DENV-3/DENV-4,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),12.6,16.2,4.74,31.95,15.73,84.5,84.1,76.2
2022-05-26,2022,5,26,146,Pre-Monsoon,Dhaka,23.71,90.41,28.87,32.3,25.35,6.9,29.9,25.0,80.6,18.28,8.89,193.3,1002.8,15.4,4.8,51,Light drizzle,28.87,32.3,25.35,18.28,80.56,8.89,193.3,1002.8,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),12,0,37,49,1179,8,0.6785,DENV-3/DENV-4,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),11.0,16.4,10.7,13.84,6.75,83.0,81.5,71.7
2022-05-27,2022,5,27,147,Pre-Monsoon,Dhaka,23.71,90.41,28.93,32.87,25.93,6.9,30.0,25.2,81.5,13.26,13.25,171.5,1000.7,7.2,2.8,95,Thunderstorm,28.93,32.87,25.93,13.26,81.5,13.25,171.5,1000.7,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),26,0,39,65,1205,8,0.6639,DENV-3/DENV-4,Moderate,DGHS/WHO/PMC anchored estimates (daily distribution),12.3,17.4,26.55,30.95,11.72,84.6,84.4,71.0
2022-05-28,2022,5,28,148,Pre-Monsoon,Dhaka,23.71,90.41,29.16,33.46,25.54,7.9,30.2,25.4,81.0,10.21,9.61,155.4,999.9,16.2,5.6,3,Overcast,29.16,33.46,25.54,10.21,80.99,9.61,155.4,999.9,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),17,0,53,70,1222,8,0.6547,DENV-3/DENV-4,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),13.1,17.7,61.63,9.73,2.61,91.3,82.5,64.1
2022-05-29,2022,5,29,149,Pre-Monsoon,Dhaka,23.71,90.41,28.19,30.98,26.04,4.9,29.6,25.7,87.6,38.67,11.95,140.1,1000.7,19.1,7.7,1,Mainly clear,28.19,30.98,26.04,38.67,87.55,11.95,140.1,1000.7,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),7,0,62,69,1229,8,0.6509,DENV-3/DENV-4,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),12.7,17.2,10.22,0.58,2.49,82.8,81.9,64.0
2022-05-30,2022,5,30,150,Pre-Monsoon,Dhaka,23.71,90.41,27.92,30.5,25.98,4.5,29.3,25.5,88.0,26.34,9.9,155.4,1000.8,13.0,8.5,3,Overcast,27.92,30.5,25.98,26.34,88.02,9.9,155.4,1000.8,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),5,0,62,67,1234,8,0.6483,DENV-3/DENV-4,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),11.7,14.9,9.3,0.95,10.41,82.2,85.5,75.3
2022-05-31,2022,5,31,151,Pre-Monsoon,Dhaka,23.71,90.41,28.34,31.66,25.61,6.1,29.6,25.4,85.5,9.2,10.08,160.6,1000.2,12.1,8.5,2,Partly cloudy,28.34,31.66,25.61,9.2,85.54,10.08,160.6,1000.2,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),14,0,55,69,1248,8,0.641,DENV-3/DENV-4,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),12.6,14.3,3.25,5.08,16.37,78.4,87.4,82.9
2022-06-01,2022,6,1,152,Monsoon,Dhaka,23.71,90.41,28.43,31.78,26.05,5.7,29.8,25.9,87.2,6.35,13.64,173.1,1000.7,10.0,3.8,61,Moderate rain,28.43,31.78,26.05,6.35,87.16,13.64,173.1,1000.7,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),12,0,43,55,1260,8,0.6349,DENV-3/DENV-4,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),13.3,12.9,11.49,4.74,31.95,82.5,84.5,84.1
2022-06-02,2022,6,2,153,Monsoon,Dhaka,23.71,90.41,28.84,32.33,26.11,6.2,30.0,25.6,84.0,3.01,13.82,178.1,1001.1,14.5,4.0,3,Overcast,28.84,32.33,26.11,3.01,83.98,13.82,178.1,1001.1,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),74,0,38,112,1334,8,0.5997,DENV-3/DENV-4,Moderate,DGHS/WHO/PMC anchored estimates (daily distribution),22.1,16.6,18.28,10.7,13.84,80.6,83.0,81.5
2022-06-03,2022,6,3,154,Monsoon,Dhaka,23.71,90.41,28.45,31.04,26.68,4.4,29.9,26.2,88.7,6.64,14.11,177.1,1001.0,15.5,3.6,51,Light drizzle,28.45,31.04,26.68,6.64,88.73,14.11,177.1,1001.0,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),88,0,105,193,1422,8,0.5626,DENV-3/DENV-4,High,DGHS/WHO/PMC anchored estimates (daily distribution),31.0,21.6,13.26,26.55,30.95,81.5,84.6,84.4
